image_path,class_id
dataset/images/images/train/9992_image3_jpg.rf.7eb89127b4b40ab3938657ab9537dadf.jpg,5
dataset/images/images/train/20789_image2_jpg.rf.46acda9f677bc752e89b1da393e10328.jpg,1
dataset/images/images/train/5121_image1_jpg.rf.b0eabc6a09121bba74e8fe59e6ddb701.jpg,5
dataset/images/images/train/16078_image2_resize_JPG.rf.ef8e20747a43a45eccab8ab674f65b6e.jpg,2
dataset/images/images/train/3245_image1_jpg.rf.8d18324a8e2628169c0d882b1781a2bf.jpg,3
dataset/images/images/train/5488_image1_jpg.rf.a52ef30d4d6f76210be4039c5a237e97.jpg,1
dataset/images/images/train/9570_image1_resize_JPG.rf.3786f0c96c0a69bf124d1de5ded29f09.jpg,2
dataset/images/images/train/12507_image1_resize_JPG.rf.54ac04834f3647de3dab1c40c95ffe0a.jpg,2
dataset/images/images/train/15627_image1_jpg.rf.77376ffcc543bbdcc5773b965e9bfcf2.jpg,0
dataset/images/images/train/10628_image3_jpg.rf.7db0e23ba1e461e5e61a55ebf2cf9617.jpg,5
dataset/images/images/train/15982_image1_resize_JPG.rf.c3c421a644ce4b8b5badc028c8915d74.jpg,2
dataset/images/images/train/3977_image1_jpg.rf.3a8e91bec5ffb3c7de668e3f6ba148fe.jpg,4
dataset/images/images/train/9825_image3_jpg.rf.043b30da271789171be09b30b1f904ff.jpg,4
dataset/images/images/train/19961_image1_jpg.rf.eb376d9bc4fd17f86b29b591c505dd0d.jpg,6
dataset/images/images/train/9590_image1_resize_JPG.rf.0f124fdd9ca89514585d1f89bd1ddc25.jpg,2
dataset/images/images/train/18710_image2_jpg.rf.2630217deb80ac2c94f6e48b4ebc63eb.jpg,1
dataset/images/images/train/356_image2_jpg.rf.c39c9edfa4a07e1b2e8097b86272bb7e.jpg,4
dataset/images/images/train/5274_image3_jpg.rf.7d5bec17ca1550f5deef23b98da0a81e.jpg,4
dataset/images/images/train/8072_image1_jpg.rf.2ee27e8b1f29bd60b357f6b0c1be1236.jpg,0
dataset/images/images/train/6013_image1_jpg.rf.8708aa952f54d162ffcc7602e57402e1.jpg,4
dataset/images/images/train/49_image1_jpg.rf.9278553b60f006cab4498285fa3b788b.jpg,4
dataset/images/images/train/5636_image2_jpg.rf.d8ea9f47552f1d1e04a8b5e79330896a.jpg,0
dataset/images/images/train/6500_image3_resize_JPG.rf.35e846dc0e24e7788e34f0274db53495.jpg,2
dataset/images/images/train/9283_image3_jpg.rf.0958404de42822868dce687ec6af211e.jpg,1
dataset/images/images/train/7380_image2_jpg.rf.4df10a84641b35a2457e559606aab4ec.jpg,3
dataset/images/images/train/17414_image2_jpg.rf.08ffa61a56b150f921f478624f7d23a9.jpg,0
dataset/images/images/train/7551_image5_jpg.rf.61314821c853de5424db90e627ad8d86.jpg,5
dataset/images/images/train/5460_image2_jpg.rf.8b0e4f2cbe8a66b02740d9efa16b1c26.jpg,4
dataset/images/images/train/21208_image1_jpg.rf.1d56e561b603e18187067ec6de7c6149.jpg,5
dataset/images/images/train/20561_image2_resize_JPG.rf.1d0b2ee5588ee683c316b6e61ea1ad57.jpg,2
dataset/images/images/train/2991_image1_jpg.rf.8773a98a45cf088695d39fe71d1d2b11.jpg,3
dataset/images/images/train/16735_image1_jpg.rf.7a80e90b8b261fa504147c99f0b4c1fb.jpg,5
dataset/images/images/train/1280_image1_jpg.rf.76014f48648c8cf3ef9667036d0e168a.jpg,4
dataset/images/images/train/2093_image5_jpg.rf.fc8c655cea0c5c643323b1577e2a67c6.jpg,5
dataset/images/images/train/8953_image1_jpg.rf.e361f84eee517ad5c0af2d1700942353.jpg,1
dataset/images/images/train/13407_image1_resize_JPG.rf.593b16b6f615f32a881d504c913466a5.jpg,1
dataset/images/images/train/2688_image4_jpg.rf.322c4e8bb4b6dfc95f4233961ec0c5bd.jpg,3
dataset/images/images/train/19183_image1_jpg.rf.89b76f00ce337823c664855b1c674a0f.jpg,6
dataset/images/images/train/461_image4_jpg.rf.899f66007d7cf67f1667eced11d2942c.jpg,4
dataset/images/images/train/1216_image2_jpg.rf.362a84628f7c3d018630cd91d791150e.jpg,4
dataset/images/images/train/1495_image1_jpg.rf.91792352b175192441e7782d380d17cd.jpg,4
dataset/images/images/train/6747_image1_jpg.rf.0b5bd8177d749d08c32249398a459fca.jpg,0
dataset/images/images/train/1540_image2_jpg.rf.999d671f24831f301f2fc49a001d0d9f.jpg,5
dataset/images/images/train/5634_image1_jpg.rf.153993508addfd31d45c0bc82fda8a89.jpg,0
dataset/images/images/train/6941_image1_jpg.rf.22c0bede2dcc54cdc89edda23c072b90.jpg,5
dataset/images/images/train/3599_image1_resize_JPG.rf.a24eec72f74040a7838b2623dde392f8.jpg,2
dataset/images/images/train/13311_image2_jpg.rf.134d2730d086e2257316239c9a4739b7.jpg,0
dataset/images/images/train/12366_image2_jpg.rf.1bc90fcca6144eedfb085a0754f15679.jpg,5
dataset/images/images/train/7893_image2_jpg.rf.1d193225bb37d382ed0b63a785dc79b0.jpg,5
dataset/images/images/train/22396_image2_jpg.rf.433e7dea596f6b49cb53440e883db3f4.jpg,5
dataset/images/images/train/11957_image1_jpg.rf.5872c64a6e88a17c8727dad260971fbf.jpg,1
dataset/images/images/train/13156_image3_jpg.rf.5cda4b42973d8495105e107da5b849b4.jpg,5
dataset/images/images/train/13618_image1_jpg.rf.a259c0cda4fba0a4eeb393121d9a1cb3.jpg,6
dataset/images/images/train/18139_image1_jpg.rf.0cdc29341ea62fdd5b0b5b4a4e82785a.jpg,5
dataset/images/images/train/5887_image2_jpg.rf.26a5942809875e7618cad11c73f98159.jpg,5
dataset/images/images/train/697_image1_jpg.rf.db5697918361592fda0d00f31146819f.jpg,4
dataset/images/images/train/13129_image1_resize_JPG.rf.2f45f33a8f4732b4960afc3fd56c3b6b.jpg,1
dataset/images/images/train/19628_image2_jpg.rf.4a668033bc1bc09a18f3d53d1c9e912a.jpg,4
dataset/images/images/train/9724_image1_jpg.rf.185db333f2056e9d577bdfd05c5a1d0b.jpg,3
dataset/images/images/train/8054_image1_resize_JPG.rf.1b10727ffe4afecb6924cc2584feefed.jpg,2
dataset/images/images/train/17813_image1_resize_JPG.rf.d25401e710731dfd0ecc0c7517e93f60.jpg,2
dataset/images/images/train/18146_image1_resize_JPG.rf.f2d57c760d51222a9f7b3dfb3c4f43dd.jpg,2
dataset/images/images/train/16670_image1_jpg.rf.68101d2f45e48f136829978eaf90feae.jpg,1
dataset/images/images/train/8736_image8_resize_JPG.rf.01cc0abe638c33eb11c88f35e270462a.jpg,2
dataset/images/images/train/15341_image2_jpg.rf.a6832f2a594e35dc9060aefe0bc955ef.jpg,5
dataset/images/images/train/7927_image1_jpg.rf.4856c9cacff360cb1496f573d320bf5c.jpg,4
dataset/images/images/train/19691_image1_resize_JPG.rf.0f7fa00cef2a3562ce1e77f912f7f33d.jpg,2
dataset/images/images/train/8006_image1_jpg.rf.5c2048d316adcfeadd182be1be69e2a9.jpg,3
dataset/images/images/train/3261_image1_jpg.rf.2d58e5efb80fef825fa6e5fd1f0c9564.jpg,3
dataset/images/images/train/17976_image1_jpg.rf.9afc9f47238ed6dc9f2fdcd69577727c.jpg,0
dataset/images/images/train/4200_image1_jpg.rf.2bbec8143738895b212a50c47ab42c33.jpg,0
dataset/images/images/train/1975_image8_jpg.rf.916069b5f4c49603492e4748d5a043a6.jpg,5
dataset/images/images/train/3918_image1_jpg.rf.253872f6f14ea67647eeb3dbbf31c2c0.jpg,0
dataset/images/images/train/1553_image1_jpg.rf.f3616ab065f37c3436bcbb84e9cb4fc5.jpg,3
dataset/images/images/train/308_image1_jpg.rf.d8348ca962a5362425257e38805903e7.jpg,1
dataset/images/images/train/22342_image2_jpg.rf.591ad796c56455f77d33b13c62ba8906.jpg,5
dataset/images/images/train/3784_image2_jpg.rf.b572cd055fc5e3e1ad45dd789e26b88f.jpg,0
dataset/images/images/train/5263_image2_resize_JPG.rf.4d049aaead5e8e0c14cf54368561049f.jpg,2
dataset/images/images/train/11741_image1_jpg.rf.d6f4632417ab2d4ee13c19976bda03cc.jpg,5
dataset/images/images/train/16276_image1_resize_JPG.rf.d4f19965137ddf0b5fc8ce20e145aa50.jpg,2
dataset/images/images/train/2801_image2_jpg.rf.ec946eff7f6a6a4acf95afd7044dce6b.jpg,5
dataset/images/images/train/8931_image1_resize_JPG.rf.832ab3b560d19a1ad06add2c232eab2f.jpg,2
dataset/images/images/train/6894_image1_jpg.rf.7ca8d8d34664b0649053402f68dc4f7f.jpg,3
dataset/images/images/train/6146_image1_jpg.rf.daa35c399f4d67aa087eff3040dc03c1.jpg,0
dataset/images/images/train/378_image2_jpg.rf.d2631c033a7452fb31043075a0d7d9da.jpg,0
dataset/images/images/train/522_image1_jpg.rf.9e494b1428105861491a515e9141ec49.jpg,5
dataset/images/images/train/8673_image1_jpg.rf.4b16e72df001e6752da16057aa6da8f7.jpg,3
dataset/images/images/train/2553_image4_jpg.rf.a60096faf55b03984b90b687b50a303e.jpg,4
dataset/images/images/train/11751_image4_jpg.rf.48449adb3f75140ea67a503c057725fb.jpg,5
dataset/images/images/train/1552_image1_jpg.rf.2dc7be6b5e7a7ac4581ad1448897dd78.jpg,0
dataset/images/images/train/4450_image3_jpg.rf.afc77875ec10aee68703511850becd57.jpg,1
dataset/images/images/train/5195_image1_jpg.rf.438aa10aaa83ef8ddfa6e17986ca0b9d.jpg,0
dataset/images/images/train/19869_image2_jpg.rf.590f8ffd330a471a43874dd9050796e7.jpg,0
dataset/images/images/train/20014_image2_jpg.rf.306e368a9ae87383a4ed3d35002902a9.jpg,5
dataset/images/images/train/17058_image2_jpg.rf.44074bd8bb686e8a2f140865abdf2ad9.jpg,0
dataset/images/images/train/10044_image2_jpg.rf.88e04380acf0671fa889073ad7ae6f52.jpg,4
dataset/images/images/train/3840_image2_jpg.rf.c653768fefdca896e6e766874b918a03.jpg,0
dataset/images/images/train/17805_image1_resize_JPG.rf.7ba7076584b47ce51e047932fee48af0.jpg,2
dataset/images/images/train/5960_image1_jpg.rf.419b7a0b1f5e670f2ad64bb7554ab9da.jpg,0
dataset/images/images/train/7213_image1_resize_JPG.rf.a03bbec9908d2ad5c00e73719033c933.jpg,2
dataset/images/images/train/15026_image1_jpg.rf.0ff4d5bdb9081c25944e76d8ae0587df.jpg,6
dataset/images/images/train/13565_image1_jpg.rf.e9b0151e245d2ea8309f82570df138b8.jpg,5
dataset/images/images/train/80_image2_jpg.rf.544fa48f3d0d9b9eb6eaa30176fa67de.jpg,4
dataset/images/images/train/14019_image2_resize_JPG.rf.01fd438b49166f558a5fe04ae2277cd7.jpg,2
dataset/images/images/train/6267_image3_jpg.rf.63d0bb57bf50b53007c23e2f3c6368b8.jpg,0
dataset/images/images/train/11876_image1_resize_JPG.rf.fd402cc0d334a8725c766f869949cb1e.jpg,1
dataset/images/images/train/7146_image2_resize_JPG.rf.ff4bf0b935fffdf7cbfab0f9029b3c24.jpg,2
dataset/images/images/train/21149_image1_jpg.rf.a3d9061aad95307244af566d55ca2fad.jpg,5
dataset/images/images/train/461_image1_jpg.rf.fe29b2d06a29eb9109086862bc3067bc.jpg,4
dataset/images/images/train/5102_image1_jpg.rf.a0cfa16dee2d16d886385090a41f41a0.jpg,5
dataset/images/images/train/16729_image1_jpg.rf.d478692124e44cf5bf2d39c37ce3e6f7.jpg,5
dataset/images/images/train/18774_image2_jpg.rf.4a399795864c9d01b5fe1a491486579d.jpg,5
dataset/images/images/train/3326_image1_jpg.rf.27b7d3d8e4331790c6a3f4bfadf5db01.jpg,3
dataset/images/images/train/3303_image1_jpg.rf.1f3fbe84aa7b93efc755171517c9b497.jpg,3
dataset/images/images/train/6766_image1_jpg.rf.cbd532df690f4a73d2e918c6007ba239.jpg,3
dataset/images/images/train/5874_image1_jpg.rf.f44de87cad169228ff4c75f62f30abee.jpg,4
dataset/images/images/train/5119_image1_jpg.rf.e75f0a76493671d71f1904caff98635e.jpg,1
dataset/images/images/train/12772_image2_jpg.rf.b2efc347eef81a777775bae4f8e00255.jpg,3
dataset/images/images/train/21752_image2_jpg.rf.6e0050041afd5314b5a90163e1c511d8.jpg,5
dataset/images/images/train/8035_image1_jpg.rf.bac10bc989a16574c1429f71e093f3d2.jpg,0
dataset/images/images/train/636_image1_jpg.rf.a974f0c4effad7c1cc81517f55fca540.jpg,0
dataset/images/images/train/22285_image1_jpg.rf.b5761324f8f58477629c9ec82d48863d.jpg,5
dataset/images/images/train/10870_image1_resize_JPG.rf.03fd1b985ca4fc7f15351086834fc736.jpg,0
dataset/images/images/train/8385_image1_resize_JPG.rf.a6bceb9275a0dd96c2bb2871d30bf1cc.jpg,2
dataset/images/images/train/7649_image1_jpg.rf.fe926d4ee5a55da256556e138929458a.jpg,0
dataset/images/images/train/15740_image1_resize_JPG.rf.62531c33a382dab838557b6bee4e4435.jpg,2
dataset/images/images/train/20344_image1_resize_JPG.rf.0701df654582483879b4bdbc7514153a.jpg,2
dataset/images/images/train/7256_image1_jpg.rf.a9195771823373d745fcc6bad8e25001.jpg,0
dataset/images/images/train/12569_image2_jpg.rf.21f90e98c87abdcc0067d7b586eaf41b.jpg,1
dataset/images/images/train/3887_image1_jpg.rf.578ebc533683d7af5025f6b4afed8430.jpg,0
dataset/images/images/train/17012_image2_jpg.rf.76bed7383df24c0b5bc2f706d68ba311.jpg,5
dataset/images/images/train/22367_image1_jpg.rf.67ec25c5ac3ce73f62b8431bf9b23ee1.jpg,5
dataset/images/images/train/3239_image1_jpg.rf.8262537ab3362f68f9231d821a35aa2f.jpg,5
dataset/images/images/train/18928_image1_resize_JPG.rf.108b55b3a0846c25eaf29ed4cd2e77e5.jpg,1
dataset/images/images/train/21091_image1_jpg.rf.c097a566ecb70df10b4958d2bcae5b83.jpg,5
dataset/images/images/train/14539_image3_jpg.rf.c702d78067b70ead9574de8d8b96f311.jpg,5
dataset/images/images/train/9343_image1_resize_JPG.rf.322cb82168ac272846e5a88786f335b1.jpg,2
dataset/images/images/train/18244_image1_jpg.rf.2e908db8915f1e3566efa86e727a5745.jpg,0
dataset/images/images/train/10376_image1_jpg.rf.8675a0e86f17b247e7f5da1cf2d1524a.jpg,1
dataset/images/images/train/16460_image1_jpg.rf.d28b8bb37091f52dc00e1fdb6ea3efe5.jpg,0
dataset/images/images/train/18061_image1_jpg.rf.219f12456a4ff83331ca25f02c4e6b7e.jpg,5
dataset/images/images/train/2132_image4_jpg.rf.395dfae25657fbe2d8bdeef792a455fd.jpg,4
dataset/images/images/train/16375_image2_jpg.rf.608cd7ebaf3789002bd40a8502510376.jpg,4
dataset/images/images/train/3070_image1_jpg.rf.7180f1f9d917388ff115b2679a730f45.jpg,0
dataset/images/images/train/607_image2_jpg.rf.ca135e57f634eb30402a12516a5b7701.jpg,0
dataset/images/images/train/17781_image1_jpg.rf.c3dde5400e927ed6a92f48c6ced30dbf.jpg,5
dataset/images/images/train/18162_image1_jpg.rf.243348b024d9abc27782c4795ecc2ebb.jpg,0
dataset/images/images/train/790_image1_jpg.rf.a843d1f8991bc6e731d7bb67d6d7fe86.jpg,0
dataset/images/images/train/4989_image1_jpg.rf.b0e4fe35748d5c7b2fdedfae091ca6a3.jpg,5
dataset/images/images/train/1636_image2_jpg.rf.3b9ad8bfab54b59a45d5ff0311c00a4e.jpg,1
dataset/images/images/train/17029_image1_jpg.rf.e62416652f0e5e2099f4c35bea7b36b9.jpg,5
dataset/images/images/train/9543_image2_resize_JPG.rf.5e1169c5786de25ac2c4cd49b601681b.jpg,2
dataset/images/images/train/18881_image1_jpg.rf.84f7bb1ca6a76956d1b8570a844dcf58.jpg,2
dataset/images/images/train/9684_image5_jpg.rf.49e1398f6ece13a2751f1bb18c3e269d.jpg,5
dataset/images/images/train/21473_image1_jpg.rf.7146086f1ac9ed790571ee22ad90a48f.jpg,0
dataset/images/images/train/19135_image1_jpg.rf.fc40e673cd98eb853f744cab23f6e090.jpg,6
dataset/images/images/train/4959_image2_jpg.rf.422d9bbcba51e54fa4df406893a3cdb4.jpg,5
dataset/images/images/train/13022_image4_jpg.rf.a4d9fb68de2d5fc677d25667a5210a6f.jpg,4
dataset/images/images/train/16793_image7_jpg.rf.7e7c4055d3b455b3795b1f6bfc32bfdf.jpg,5
dataset/images/images/train/2595_image4_jpg.rf.9297270cd6bfcdd646d251319ebdf941.jpg,0
dataset/images/images/train/125_image1_jpg.rf.c10a4c9e4df0792e2f19cb887f75050f.jpg,4
dataset/images/images/train/9425_image2_jpg.rf.0c1db8631e07cac78f4593ebd5976e15.jpg,5
dataset/images/images/train/13890_image2_jpg.rf.685943153ab7b45c351f4653e7f56cba.jpg,1
dataset/images/images/train/1982_image9_jpg.rf.b327ac8276a2da1d30a3dff3ee5d972f.jpg,4
dataset/images/images/train/15689_image2_jpg.rf.5b6b252847afb14e145f31e68b881f34.jpg,5
dataset/images/images/train/12860_image2_jpg.rf.3a78818b3cc7481822a4c65b0cabca22.jpg,5
dataset/images/images/train/6480_image1_jpg.rf.abc59dc6ce5a936b4af798e5c3c7c0b7.jpg,5
dataset/images/images/train/8289_image3_jpg.rf.4a5cc50ea96b4dae6dbbfb73f248eae4.jpg,4
dataset/images/images/train/10018_image5_jpg.rf.69b7abf71f01e84b528f2b7752b44785.jpg,5
dataset/images/images/train/152_image1_resize_JPG.rf.20fa690354247c245fa058a1098b1dc0.jpg,2
dataset/images/images/train/19170_image3_jpg.rf.63984574f90360cf59907d5675de1201.jpg,4
dataset/images/images/train/19001_image1_jpg.rf.0956528af28dadeeba5c092501f500d8.jpg,5
dataset/images/images/train/5929_image2_resize_JPG.rf.a63f33da51865f5abeda6c6cf5c8ab93.jpg,2
dataset/images/images/train/7134_image1_jpg.rf.a47bfef8f84af4539174ab1c31c74794.jpg,5
dataset/images/images/train/2727_image4_jpg.rf.94bb177d34980acad9a4c6e4564a7918.jpg,5
dataset/images/images/train/7870_image1_jpg.rf.b38a1d19421a4169f1c58b089b917752.jpg,3
dataset/images/images/train/20683_image1_jpg.rf.68eb47b67fccafb0c70ac2419da9e502.jpg,5
dataset/images/images/train/3189_image1_jpg.rf.bfff2818d2c8aa83ce8dff98ddfa2874.jpg,0
dataset/images/images/train/19698_image3_jpg.rf.578955bcaeeda468c36ef1d451445cc5.jpg,5
dataset/images/images/train/17068_image1_jpg.rf.84a8e65dfbb4e1c63f3a8ba5828941ce.jpg,5
dataset/images/images/train/16685_image1_jpg.rf.c74219ed1fc4fed6be1dab27c9fa7681.jpg,1
dataset/images/images/train/21390_image2_jpg.rf.d2caf161c61f77eb3adbb6fc53f00834.jpg,5
dataset/images/images/train/3472_image2_jpg.rf.701d604c5044f442f113b64464bacb2c.jpg,4
dataset/images/images/train/8920_image1_resize_JPG.rf.9f950e42e19c562336c9ff7794171cdd.jpg,2
dataset/images/images/train/6583_image2_jpg.rf.b410eced1de10cc91bc880b8eec4277d.jpg,5
dataset/images/images/train/18551_image2_resize_JPG.rf.34103297acb9da4608c339a6d4b2170d.jpg,3
dataset/images/images/train/9519_image1_jpg.rf.bb8f35dab9ea767a3cfd7cb1e95236c2.jpg,5
dataset/images/images/train/4319_image1_jpg.rf.3cdfd990a5073f594c11a2ec61ccb654.jpg,4
dataset/images/images/train/19089_image2_jpg.rf.bcc66e234c01750dd2e955f3e8a68681.jpg,5
dataset/images/images/train/12653_image1_resize_JPG.rf.b2076eedb33945edd4b5dbf2864d8eb9.jpg,2
dataset/images/images/train/3512_image1_jpg.rf.edcf4223afe95928617112d8d2a5d3cd.jpg,0
dataset/images/images/train/7404_image1_jpg.rf.e9370a3946c6c484bcd53ab928a447bd.jpg,4
dataset/images/images/train/2851_image2_jpg.rf.23ae2dc3ddb05e7455ea4ed2f4a0a0a4.jpg,4
dataset/images/images/train/15545_image1_resize_JPG.rf.c1d2b7a44c2fcac1f62a49ae9557b5b5.jpg,2
dataset/images/images/train/12151_image1_jpg.rf.9fafd02e7934636d019f686c8a690b9d.jpg,5
dataset/images/images/train/3926_image1_jpg.rf.1ecd1ed81fa39070b9f1ad073554995f.jpg,0
dataset/images/images/train/11836_image2_jpg.rf.9a89bf9dc1e4900af9ff482e62d6f96b.jpg,5
dataset/images/images/train/5370_image2_jpg.rf.972e2f4e98093730c17c130212647446.jpg,5
dataset/images/images/train/7988_image1_resize_JPG.rf.8f290659f99640d4ed22769b498c2758.jpg,2
dataset/images/images/train/4332_image1_jpg.rf.2045ea677970286d7946ac03abe7480f.jpg,0
dataset/images/images/train/2259_image4_jpg.rf.f6d9a5f2f761640d9cd9473ecafcf96b.jpg,0
dataset/images/images/train/21659_image3_jpg.rf.7266d33dd086faa4e7479911d2b667ae.jpg,5
dataset/images/images/train/19054_image2_jpg.rf.e502f87ec93e5d0644f3f8c55a4f3c97.jpg,5
dataset/images/images/train/9887_image3_jpg.rf.2e792f3b3c1a4a0997f4e937a5be347f.jpg,4
dataset/images/images/train/15411_image1_jpg.rf.098faae399745dfc133875e8fd5ac4af.jpg,5
dataset/images/images/train/8332_image3_jpg.rf.4c20ddd146436ca3a670335ababc6df7.jpg,5
dataset/images/images/train/16747_image2_jpg.rf.55f415727478e54b25a73f239627b3af.jpg,0
dataset/images/images/train/10190_image1_jpg.rf.c52bbf8d1f552d9d84f7300326b59038.jpg,4
dataset/images/images/train/3008_image2_jpg.rf.1cda1012f37f895bf5637d7e3046818b.jpg,5
dataset/images/images/train/13609_image1_jpg.rf.297520822c92807721c9f183c0343452.jpg,0
dataset/images/images/train/19272_image1_jpg.rf.90fea99102e4c1dc89f658c78b53cd0c.jpg,5
dataset/images/images/train/4399_image1_jpg.rf.be021ffad1d1e91c4a258b5e135aa03e.jpg,4
dataset/images/images/train/11557_image1_jpg.rf.73570efa079a5d40cb7dfa79c50ba5bd.jpg,1
dataset/images/images/train/289_image11_jpg.rf.8cb9d192ccb5b0e3b06bd5bb8a23c5c1.jpg,5
dataset/images/images/train/3639_image2_jpg.rf.73c3a65565fef4cf9cefdc4ceec04405.jpg,5
dataset/images/images/train/21537_image1_jpg.rf.d055de4c912919c82a7b148fb7aa6228.jpg,5
dataset/images/images/train/16685_image2_jpg.rf.e4a96e4e3a97a15fb241b4ad6afbc3b4.jpg,1
dataset/images/images/train/2464_image4_jpg.rf.90ba916d7e1174e56e14dbbdf774f002.jpg,0
dataset/images/images/train/2695_image4_jpg.rf.5e3bfe72d540ce377cbac6e7eed699c0.jpg,3
dataset/images/images/train/13389_image1_jpg.rf.44e2e856b7e0af85cc55acdd16461170.jpg,5
dataset/images/images/train/5496_image1_resize_JPG.rf.ef4484799f3bd73740dd62f3bc6cccd3.jpg,2
dataset/images/images/train/5604_image1_resize_JPG.rf.0de191b3ca083c2cab4f72de7ca7abf7.jpg,2
dataset/images/images/train/3357_image1_jpg.rf.23c346388dc8a57a6427d7b7cc0ba242.jpg,3
dataset/images/images/train/3400_image1_jpg.rf.1599147d1aba00bcc7915ac9768dd9d2.jpg,5
dataset/images/images/train/16898_image1_resize_JPG.rf.02202c422976dd790669e17061ba419a.jpg,3
dataset/images/images/train/4226_image1_jpg.rf.2bcc507d53582a06c5d9906a92ed3175.jpg,0
dataset/images/images/train/15548_image1_resize_JPG.rf.70cb4ed5105cbf16110b783af119db66.jpg,2
dataset/images/images/train/582_image1_jpg.rf.a93650a91e5c0b039d60a00d3b7a0236.jpg,4
dataset/images/images/train/12746_image1_resize_JPG.rf.511e69ea0306837ffe87e436d6de915a.jpg,2
dataset/images/images/train/8596_image1_jpg.rf.446da81f405d1756006209586f17d025.jpg,5
dataset/images/images/train/11517_image2_jpg.rf.734d6428d16a32a96d81ffd4fc413109.jpg,0
dataset/images/images/train/1216_image1_jpg.rf.7c921423bcac9aeea8191448db797d88.jpg,4
dataset/images/images/train/9986_image7_resize_JPG.rf.5dd868cf182b9cbb6cf8753d9ebe36a8.jpg,2
dataset/images/images/train/8018_image1_jpg.rf.220953ff5c8954f95daa00c1a94c68c7.jpg,2
dataset/images/images/train/19439_image2_jpg.rf.9ef50768def538fd8238ee102962d3e5.jpg,5
dataset/images/images/train/21698_image1_jpg.rf.fcc6f6b5cee8317ac8035f24c5568203.jpg,5
dataset/images/images/train/19335_image2_jpg.rf.cd42bdb91ef6a3896df19bde34890bd3.jpg,5
dataset/images/images/train/16651_image1_jpg.rf.5d5dfc10145a6c1370b84d1317db30a7.jpg,0
dataset/images/images/train/9885_image2_jpg.rf.1be3f67b90187915169ae0b316c8af80.jpg,3
dataset/images/images/train/4190_image2_jpg.rf.8f8f65917526c5d9fd298eae8a65eb88.jpg,3
dataset/images/images/train/5784_image1_jpg.rf.457099bfd502315db22429a64f9e13ad.jpg,0
dataset/images/images/train/8632_image1_jpg.rf.6f76552b30d0c97fcbf04bff7c0dc303.jpg,5
dataset/images/images/train/9695_image1_jpg.rf.0ff1db7c84c8d2cda6172052e1e0a04e.jpg,4
dataset/images/images/train/16649_image1_jpg.rf.4a859f53f9c474fb46d81620dd48fc0d.jpg,0
dataset/images/images/train/2994_image1_jpg.rf.8fe263d86c9ac86574134c1fbb52c588.jpg,3
dataset/images/images/train/7811_image1_resize_JPG.rf.ca9f7b8b40766fff6b0493923c7a2f27.jpg,2
dataset/images/images/train/18508_image1_jpg.rf.5262d9726bdaa5a2a3e607e13440c937.jpg,4
dataset/images/images/train/14683_image4_jpg.rf.9a098b30c4d8ea3c5f5dfbe9bd28c15c.jpg,5
dataset/images/images/train/3664_image1_jpg.rf.0223d05f232ad8f40b80f67fab4f7378.jpg,1
dataset/images/images/train/13022_image6_jpg.rf.0c00eb985216558d386755ca34c1b06a.jpg,3
dataset/images/images/train/12612_image1_resize_JPG.rf.509c194e2e31ccf62792312775a75930.jpg,2
dataset/images/images/train/8793_image2_jpg.rf.eb27a7f100d6a53c6bc3e425e199f106.jpg,5
dataset/images/images/train/21567_image1_jpg.rf.98f8503215c76db405031ebcb08a4f3a.jpg,5
dataset/images/images/train/16521_image1_resize_JPG.rf.15e8772ebd19a0ad7c8dbbbcdf1fff05.jpg,0
dataset/images/images/train/1785_image1_jpg.rf.59f0299461f8ac772640812aaf074b93.jpg,3
dataset/images/images/train/1489_image1_jpg.rf.2885fa7045ab6150ed8f8460597626ac.jpg,0
dataset/images/images/train/7361_image1_jpg.rf.b6591f5113e1df4dc5052e84eb1bdf0a.jpg,3
dataset/images/images/train/16394_image1_resize_JPG.rf.cf8b2a8850660f33fa12596fb04f71be.jpg,2
dataset/images/images/train/12245_image1_resize_JPG.rf.394e00d3e1b871575dc02e82347daa3d.jpg,2
dataset/images/images/train/13728_image2_resize_JPG.rf.3adab8754da685569ba43e2cef6541dc.jpg,2
dataset/images/images/train/21519_image2_jpg.rf.e5668a51725f3b40cb8f070afe4d048f.jpg,5
dataset/images/images/train/379_image3_jpg.rf.6638588b245e0fce3eaa06fbc0e37850.jpg,4
dataset/images/images/train/18038_image1_resize_JPG.rf.bd95896d9db183890b84b4a59804265e.jpg,2
dataset/images/images/train/12295_image3_jpg.rf.e2f4543aec40690f3e9cd2567f843c0f.jpg,5
dataset/images/images/train/16709_image2_jpg.rf.6d7a238586f65908dc8df8209657bd91.jpg,0
dataset/images/images/train/3363_image2_jpg.rf.1b114b95fc3c19dd8b5bae08d63d5710.jpg,4
dataset/images/images/train/12778_image1_resize_JPG.rf.680e7c0edae2c103c0ee1dddb41360ad.jpg,2
dataset/images/images/train/17620_image1_resize_JPG.rf.f093817c185c0a9594640530607f6d41.jpg,2
dataset/images/images/train/19817_image2_jpg.rf.a628a2ecb640fa720f61919d08f3730d.jpg,5
dataset/images/images/train/2055_image4_jpg.rf.c8476091f83b9922bb6428e6ad2266a7.jpg,5
dataset/images/images/train/15850_image1_jpg.rf.05d2b2ce509bb7fce7557fead5ced31d.jpg,5
